X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"418963574",way,12.5,clinic,clinic,GMF St-Donat,,,,,,,,,,,,,,,,,,,,,,,,86152290,3,2020/06/03 20:08:36+00,b20c27b5939d4aebba4a55c264364bb9
,,"419181918",way,25,hospital,hospital,Silver Kettle Village,,,general,,,,,,,,,,,,,,,,,,72nd Avenue,V0H 1H0,Grand Forks,78099582,4,2019/12/08 00:35:38+00,d38468c4a08f40ffbc5462ad92086345
,,"419321847",way,18.75,dentist,,Dr. Gregory Bruce,,,,,,,,,,,,,,,,,,,,"7331",5th Street,,Grand Forks,74439041,3,2019/09/13 13:38:33+00,4db0b5424e20483092486bc4d04283b8
-73.6085879272623,45.565274597209,"1699407085",node,12.5,clinic,clinic,CLSC de Saint-Michel,,,,,,,,,,,,,,,,,,,,,,,,54569663,4,2017/12/12 15:36:07+00,90e82ca7aa594073a89ccfa569c95125
-114.118554958452,50.9012128491122,"1700573314",node,34.375,clinic,clinic,Bridlewood Oasis Medical Centre,SCPCN - South Calgary Primary Care Network,,clinic,,,"Mo-Fr 09:00-18:00, Sa 10:00-15:00, Su closed",,,,,,,,,,,,,,"2525",Bridlecrest Way SW,T2Y 5J4,Calgary,82211414,4,2020/03/15 08:51:15+00,449d0b15c7d846a5b4aa2cda1017d50e
-114.111563026281,50.9053634837447,"1700573263",node,28.125,doctors,doctor,Bridlewood Medical Clinic,,,,,,"Mo-Tu,Th 09:30-17:30, Fr 09:30-14:00, We,Sa-Su closed",,,,,,,,,,,,,,"2335",162 Avenue SW,T2Y 4S6,Calgary,110476733,5,2021/08/30 19:10:30+00,e99e7c38e81842aaabac38ab6b48c0de
-114.118664007012,50.901111930998,"1700573266",node,31.25,pharmacy,pharmacy,PharmaChoice,PharmaChoice,,,,,"Mo-Fr 09:00-19:00, Sa 10:00-16:00, Su closed",,,,,,,,,,,,,,"2525",Bridlecrest Way SW,T2Y 5J4,Calgary,110476733,6,2021/08/30 19:10:30+00,070dfc4d2dae404083f69852084d1382
-114.119139009465,50.9011142779309,"1700573400",node,12.5,dentist,dentist,Urban Oasis Dental Studio,,,,,,,,,,,,,,,,,,,,,,,,110476733,3,2021/08/30 19:10:30+00,a3237771b4b2425097ae61d807bc79b7
-114.112133833887,50.9053621426402,"1700573458",node,28.125,,alternative,wellwithin,,,"chiropractic;orthotics;massage_therapy;acupuncture;car_accident_treatment;paediatrics",,,"Mo 14:00-18:00, Tu-Th 07:00-11:00,13:00-18:00, Fr 08:00-12:00, Sa 08:00-12:00, Su closed",,,,,,,,,,,,,,"2335",162 Avenue SW,T2Y 4S6,Calgary,67830636,6,2019/03/06 05:25:09+00,7bcef497fb6343d78b258e25c6e966df
,,"419930406",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,60439165,2,2018/07/05 14:38:14+00,522b52b6cc1949368d8e761d572866e9
-123.183423230076,49.2345996461775,"1702181412",node,12.5,pharmacy,pharmacy,Southland Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,79578379,2,2020/01/14 18:43:16+00,71a634e521b14394b6f2c8c6add169e8
,,"420139473",way,25,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,limited,,,,,,,,"3511",Blanshard Street,,,72703494,2,2019/07/26 20:57:12+00,de5b26f9e445426ab7fa1ab4b7e0e4be
-79.8064308284326,44.0267060293618,"1703972533",node,21.875,pharmacy,,Tottenham Medical Pharmacy,,,,,,,,,,,yes,,,,,,,,,"119",Queen Street North,L0G 1W0,,11196754,1,2012/04/06 05:12:53+00,d48303e1338c44a99a0d33844d6fd7f7
-79.8038836518772,44.0193620572583,"1705354280",node,25,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,yes,,,,,,,,,"55",Queen Street South,L0G 1W0,,73394022,4,2019/08/15 22:44:10+00,7e038751670b4ca4a4bc7e1099539acc
-113.571161025384,53.4352756655394,"1706002566",node,12.5,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,,,,,93823841,6,2020/11/09 23:10:00+00,d104a92c0a5043efa1c676a5970b235e
-106.56778512655,52.0981414976724,"1706091704",node,28.125,doctors,clinic,Circle Chiropractic,,,chiropractic,,,,,,,,,,no,,,,,,,circle chiropractic - 411J,Herold Court,S7V 0A7,,63848592,7,2018/10/24 22:14:08+00,26019f2b337f4bcb941aa9e05bbc7f5b
,,"421154322",way,31.25,hospital,hospital,Hawkesbury & District General Hospital,,,,,,,,,,,,yes,yes,,,,,,,"1111",Ghislain Street,K6A 3G5,Hawkesbury,138461640,8,2023/07/13 12:06:18+00,d489478484cd46c5aecd7c4f404b245d
,,"421177847",way,15.625,hospital,hospital,Hôpital Barrie-Memorial Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,111157362,3,2021/09/13 17:28:18+00,6887d979e56c4feaa6e0692e610236db
,,"421177846",way,12.5,clinic,clinic,Centre médical Ormstown,,,,,,,,,,,,,,,,,,,,,,,,111157362,2,2021/09/13 17:28:18+00,d5ec6b69b52047f3a8adddb977fa5983
-79.1372190085069,43.7799609886634,"1707642511",node,15.625,doctors,doctor,Port Union Medical,,,,,,,,,,,,,no,,,,,,,,,,,114945138,4,2021/12/15 02:32:25+00,bd216a9d5f5741f18d978989e45ee932
-79.1384005215783,43.7795175859856,"1707650403",node,15.625,dentist,dentist,Dentist,,,,,,,,,,,,,no,,,,,,,,,,,114945138,3,2021/12/15 02:32:25+00,53726995e52f4d7d886a4fa4de293930
-79.1511773080428,43.797352264282,"1707803879",node,18.75,pharmacy,pharmacy,Shoppers Drug Mart,Loblaw Companies Limited,,,,,,,,,,yes,,,,,,,,,,,,,74017767,7,2019/09/03 02:48:15+00,6e17d675b9c245ee8533162581df296e
-79.4325020579215,43.719154052996,"1707878590",node,37.5,pharmacy,pharmacy,Shoppers Drug Mart,Loblaw Companies Limited,,,,,"Mo-Fr 08:00-00:00; Sa 09:00-00:00; Su 10:00-00:00",,,,,yes,limited,,,,,,,,"528",Lawrence Avenue West,M6A 2A1,Toronto,118615977,11,2022/03/18 02:06:13+00,90e530333dd64945abd4cb4e467bef5a
,,"421343761",way,12.5,dentist,dentist,Smile Town,,,,,,,,,,,,,,,,,,,,,,,,134983449,5,2023/04/16 16:50:47+00,302b5970944842c78bda136e720906c8
-75.7350167479561,45.3860729439395,"1709347056",node,15.625,doctors,,Appletree,,,,,,,,,,,,,,,,,,,,"1309",Carling Avenue,,,128497678,6,2022/11/04 19:22:43+00,38f0f5e70e714a67905fffaca3d75d2b
-73.6273964150695,45.4648159789318,"1709920148",node,15.625,pharmacy,pharmacy,Pharmaprix,Loblaw Companies Limited,,,,,,,,,,,,,,,,,,,,,,,76276830,4,2019/10/27 21:26:13+00,2e0faf73722b4d25b8e7a2de4ba315cc
-122.98110462313,49.2006344981378,"1711079926",node,15.625,dentist,dentist,Marine Way Dental Centre,,,,,,"We,Th 00:00-21:00; Fr 09:00-18:00; Sa 09:00-16:00",,,,,,,,,,,,,,,,,,123995754,4,2022/07/24 04:20:46+00,240f5197c16448699cadb13449f0e5d2
,,"422640675",way,15.625,dentist,,Dentisterie intégrale,,,,,,,,,,,,,,,,,,,,"26",Rue Michaud,,,133271150,5,2023/03/03 21:38:27+00,2b8c4d1879a241938b9e3470c02127b3
-79.3998301537225,43.71469035428,"1713471323",node,21.875,clinic,clinic,Toronto Rhinoplasty Clinic,,,,,,,,,,,,,,,,,,,,"2603",Yonge Street,,Toronto,114305316,4,2021/11/27 19:43:40+00,360ec511f34d44a7bde3e2e5f3ce616c
,,"422728363",way,9.375,dentist,,Hebert Denturologiste,,,,,,,,,,,,,,,,,,,,,,,,39789431,1,2016/06/03 23:15:26+00,68d5621ee0e5433196800bddcdc160ac
-79.7873516051529,43.5961657171788,"1714830211",node,12.5,dentist,dentist,Appleday Dental,,,,,,,,,,,,,,,,,,,,,,,,143866324,6,2023/11/10 14:31:55+00,6d6a8edc7dd2481a9af1805ef55f604a
-123.127761358033,49.1774810831825,"1715730788",node,21.875,,alternative,Sandre Acupressure & Acupuncture,,,acupuncture,,,,,,,,,,,,,,,,,"8580",Alexandra Road,,Richmond,115585296,2,2021/12/30 22:36:42+00,2d3c64c8d3e743a1b3ad70df09df5b06
,,"422900006",way,25,dentist,dentist,Capital Orthodontics,,,,,,"Tu 07:30-17:00; We 12:00-18:30; Th 13:00-16:30; Fr 07:30-16:00",,,,,,,,,,,,,,"50",Marketplace Avenue,K2J 5G3,,129255846,12,2022/11/22 21:40:54+00,2b584568aa804cb98e9bd2d670539cfb
,,"422903532",way,21.875,clinic,,Greenbank Chiropractic Centre,,City of Ottawa,,,,,,,,,,,,,,,,,,"804",Greenbank Road,K2J 1A2,,140200763,14,2023/08/21 21:04:50+00,c11597c77bf2499ea3beea4d6db14950
,,"423417902",way,15.625,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,,,,,78421584,3,2019/12/15 03:11:30+00,44568c69168c4b7d8aee8c24befbd359
,,"423451469",way,21.875,dentist,dentist,Chase River Dental Centre,,,dentistry,,,,,,,,,,,,,,,,,"51",Tenth Street,,,131693664,6,2023/01/25 12:36:45+00,c31d595bc17743dfae832827923b1afc
,,"45776919",way,15.625,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,"636",New Maryland Highway,,,79655904,3,2020/01/16 15:06:30+00,e8ccbb7efeed4067a918e5b2e9afa816
,,"423505243",way,28.125,hospital,hospital,South Muskoka Memorial Hospital,Muskoka Algonquin Healthcare,,,,,,,,,,,,yes,,,,,,,"75",Ann Street,P1L 2E4,,79156278,4,2020/01/03 13:04:32+00,6ef488498db9474ea43e0a7b0b90b227
,,"423513808",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,117253879,3,2022/02/10 16:42:13+00,4b5901fc567f4451bc01752476dc4ebc
,,"423676926",way,28.125,pharmacy,pharmacy,Familiprix,Boumediene Sellaf,,,,,,,,,,,,,,,,,,,"9200",Boulevard Lacordaire,H1R 2B7,Montréal,143282604,5,2023/10/28 20:35:20+00,2e0e55fbb92c49d09caeb11cf8094fae
,,"423732474",way,9.375,clinic,,VIHA Health Clinic,,,,,,,,,,,,,,,,,,,,,,,,39919087,2,2016/06/09 22:28:25+00,a5777740c9974cd5941fb545e9ec8fc2
,,"424199086",way,18.75,dentist,,Dixie Dental Associates,,,,,,,,,,,,,,,,,,,,"2239",Dixie Road,,Mississauga,146884329,6,2024/01/31 01:21:24+00,fab8074cf3fd4349bd8be421ad67d1b7
-75.7936001323497,45.5035176566359,"1722492792",node,21.875,pharmacy,,Pharmacie Isabelle Ménard,,,,,,,,,,,yes,,,,,,,,,"87",Chemin Old Chelsea,J9B 1K9,,142158290,4,2023/10/04 18:16:51+00,5069a8153c2e4c769408df625ee86d75
,,"424313862",way,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,65888557,3,2018/12/30 14:24:25+00,e9ace048368b4e15a26700bdfdd8da44
,,"424393973",way,12.5,,alternative,Burkholder Chiropractic Wellness Centre,,,chiropractic,,,,,,,,,,,,,,,,,,,,,137369008,5,2023/06/15 12:56:43+00,1ce17d6180594741b7a60aa18d092166
-123.144533630102,49.263548644263,"1723404210",node,21.875,dentist,dentist,Solace Dental Centre,,,,,,,,,,,,,,,,,,,,"1762",West Broadway,,Vancouver,73895314,2,2019/08/29 18:25:42+00,8ae1cd3cb43346b68385c2fdb31a4688
-123.128343062113,49.2632623184506,"1723429856",node,21.875,dentist,dentist,Urban Dental Clinic,,,,,,,,,,,,,,,,,,,,"1070",West Broadway,,Vancouver,73895134,2,2019/08/29 18:18:41+00,c6079c09f42044609bc7faef29d0961f
-123.098370549831,49.2622858267309,"1723485080",node,12.5,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,,,,,134743534,4,2023/04/10 18:08:29+00,1fdd75b62d724b45a5c29cbaebfa76e4
-123.095261450487,49.2624086216124,"1723495780",node,18.75,pharmacy,,La Madonna,,,,,,,,,,,,,,,,,,,,"428",East Broadway,,Vancouver,107646826,2,2021/07/08 15:36:43+00,8c348ddc5d0e44dca12d566042b2dd91
-80.5749056719667,43.4463868909813,"1726014293",node,12.5,dentist,dentist,Erbsville Dentist,,,,,,,,,,,,,,,,,,,,,,,,89144793,4,2020/08/09 06:17:42+00,8ed56f2889b74c7ebe948e60c005ed84
-64.9627410535659,47.0471915578869,"1726969550",node,9.375,doctors,,,,NRCan-CanVec-10.0,,,,,,,,,,,,,,,,,,,,,,11387542,1,2012/04/22 18:51:13+00,753863e871554f8795f74c0795050307
-79.3137268019154,43.8791870480789,"1727147117",node,12.5,pharmacy,pharmacy,Guardian,,,,,,,,,,,,,,,,,,,,,,,,72726301,3,2019/07/27 22:30:17+00,494919c1eba34a68a5d8965807fa08be
-79.4995701076215,43.7629639977701,"1727922712",node,12.5,dentist,dentist,"Dr. Arthur Train, Dentist",,,,,,,,,,,,,,,,,,,,,,,,113674044,3,2021/11/12 00:38:00+00,aa3a1d1c67db484a9c781f3400222528
-79.139757467883,43.7890579519967,"357059433",node,18.75,pharmacy,pharmacy,Shoppers Drug Mart,Loblaw Companies Limited,,,,,,,,,,yes,,,,,,,,,,,,,126913562,7,2022/10/03 01:14:13+00,968f94dd3f394f448491957c8cb58b76
,,"425666417",way,12.5,dentist,dentist,Dental Studio,,,,,,,,,,,,,,,,,,,,,,,,70828619,2,2019/06/01 06:21:23+00,56509cbf056a481b814c676c033d656f
,,"426262167",way,12.5,clinic,clinic,Physio Multiservices,,,,,,,,,,,,,,,,,,,,,,,,84102394,3,2020/04/25 12:00:44+00,3c3def4cc67c4904a5ac31b02a4fa90f
-66.654412207495,45.9392604484806,"1732041983",node,21.875,hospital,hospital,Dr. Everett Chalmers Hospital Emergency Room,,survey,,,,,,,,,,yes,yes,,,,,,,,,,,76355299,3,2019/10/29 16:23:11+00,b6ae3b2acea84a76a6367f5fc0fe169b
,,"426262168",way,12.5,clinic,clinic,CLSC de Beauharnois,,,,,,,,,,,,,,,,,,,,,,,,84102394,3,2020/04/25 12:00:44+00,a87230d52f9f42d58a0562eb1df795b0
,,"426378491",way,25,clinic,clinic,Urban Medical Clinic,,,,,,,,,,,,,,,,,,,,"5619",23 Avenue NW,T6L 7B9,Edmonton,74629683,3,2019/09/18 14:11:32+00,d5369e4eadd14974ad2c7183eabdd822
-124.054778056076,49.2396909818031,"1733760107",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,12062692,2,2012/06/30 05:40:08+00,456ac786a42047daa3600f90ca3eb84b
-79.4390501683187,43.6399762486861,"1733864947",node,37.5,pharmacy,pharmacy,Shoppers Drug Mart,Loblaw Companies Limited,,,,,Mo-Su 09:00-21:00,,,,,yes,yes,,,,,,,,"1473",Queen Street West,M6R 1A1,Toronto,135795877,10,2023/05/07 02:17:40+00,f6ada47e52694510961fef87bbaf6ecb
,,"426524134",way,21.875,pharmacy,,Peachland Pharmacy,,,,,,,,,,,,,,,,,,,,"5848",Beach Avenue,V0H 1X7,Peachland,74439041,4,2019/09/13 13:38:33+00,8bbb046eaa7e471699b1890132fba761
-122.890654919251,49.1746964473102,"1735068747",node,9.375,,alternative,Homeopathy,,,,,,,,,,,,,,,,,,,,,,,,114017521,3,2021/11/20 07:17:27+00,83662645845942cf818236f9872ae33d
,,"426679894",way,25,dentist,dentist,Meadows Dental Clinic,,,,,,,,,,,,,,,,,,,,"3923",34 Street NW,T6T 1L5,Edmonton,127533481,8,2022/10/14 16:03:02+00,83b7e6363740462d9b7d7c7bdd080305
-122.867419529283,49.1774703543465,"1735086264",node,12.5,pharmacy,pharmacy,Family Care Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,138316180,4,2023/07/10 01:22:56+00,3ee107207cb54069a83706977794a2e4
,,"426679861",way,34.375,pharmacy,pharmacy,Shoppers Drug Mart,Loblaw Companies Limited,,,,,Mo-Su 09:00-24:00,,,,,,yes,,,,,,,,"3945",34 Street NW,T6T 1L5,Edmonton,131569492,6,2023/01/22 14:59:59+00,4865e937171b4dcfb708417ce14dc50e
,,"426696067",way,25,dentist,dentist,Dental Studio,,,,,,,,,,,,,,,,,,,,"3908",17 Street NW,T6T,Edmonton,74629683,4,2019/09/18 14:11:32+00,247fbce87b8f4c1ea407e335491f86e1
-122.844964243043,49.1855413727313,"1735964976",node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,147040478,4,2024/02/04 04:08:37+00,75db631c13e045a49a0b467817dbbfe2
-122.846171069462,49.188564725206,"1735994782",node,18.75,clinic,clinic,Precision Hearing Clinic,,,,,,,,,,,,,,,,,,,,"10237",King George Boulevard,,,91791967,5,2020/10/01 00:38:27+00,2f1c66b50e364549aa31e5c639f6e950
,,"426896367",way,28.125,hospital,hospital,Waypoint Centre for Mental Health Care,,,psychiatry,,,,,,,,,,no,,,,,,,"500",Church Street,,Penetanguishene,120604954,6,2022/05/05 20:32:00+00,a008c96a64c8484299ec681b8d2cd468
-71.2675740034233,46.7323372674764,"1736468648",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,11461864,1,2012/04/30 16:26:51+00,1a3a0d64fbe342cda95a34ffcf81f693
-120.395313058905,50.700657459318,"1736614665",node,21.875,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,"1800",Tranquille Road,,,122704098,4,2022/06/22 10:08:40+00,5cf2ca6ff4fb48b5b6b6e69f7713af08
-73.9173480711515,45.5754968310432,"1736866616",node,12.5,pharmacy,pharmacy,Jean Coutu,,,,,,,,,,,,,,,,,,,,,,,,72779001,2,2019/07/29 16:48:17+00,5ee765a979a048b7b2aa63c4c22256da
-122.906247019354,49.2314098291058,"1737992519",node,21.875,clinic,clinic,Crest Medical Clinic,,,,,,,,,,,,,,,,,,,,"8695",Tenth Avenue,,Burnaby,136950620,3,2023/06/04 23:53:27+00,d3a98bb48ca14771965ed0ce3b2faefe
-122.906082063499,49.231415864076,"1737992520",node,25,pharmacy,pharmacy,Pharmasave,Forewest Holdings Inc,,,,,,,,,,,,,,,,,,,"8697",East Tenth Avenue,,Burnaby,123629676,3,2022/07/15 00:44:28+00,64e2fcb6aa904e16a9dd30f6dc438ddd
-79.8576812210158,43.5394162931996,"1738462379",node,12.5,clinic,physiotherapist,James Snow Physiotherapy Clinic,,,,,,,,,,,,,,,,,,,,,,,,38152814,4,2016/03/29 20:48:22+00,32bdf94d0d974104a27a2e9c3cdec730
-79.8566284539772,43.5394900539475,"1738462383",node,12.5,dentist,dentist,Smile Smile Dental,,,,,,,,,,,,,,,,,,,,,,,,79113786,8,2020/01/02 13:04:53+00,d4f17144cff948deb3a26b48a2453264
,,"427466946",way,31.25,hospital,hospital,Headwaters Health Care Centre - Dufferin,Headwaters Health Care Centre,,,,,,,,,,,,yes,,,,,,,"100",Rolling Hills Drive,L9W 4X9,Orangeville,129564171,4,2022/11/30 14:25:14+00,5036873dd29046b4b3aa6c273a779f5f
-79.8690135541063,43.5432176539269,"1738484566",node,12.5,dentist,dentist,Milton Family Dental,,,,,,,,,,,,,,,,,,,,,,,,70713816,4,2019/05/28 22:49:20+00,a0b996189cf745a98d0e5bf2c367924f
,,"427520484",way,9.375,doctors,,Glencairn Medical and Dental Office,,,,,,,,,,,,,,,,,,,,,,,,89211243,3,2020/08/10 17:57:01+00,cb2168f82f694fc08a4f39dbac48d237
,,"427630969",way,31.25,hospital,,Grey Nuns Community Hospital,Alberta Health Services,,,government,,,,,,,,,yes,,,,,,,"1100",Youville Drive West NW,T6L 5X8,Edmonton,128180159,12,2022/10/28 15:22:12+00,7273ae56d5f349ebb98f54d5d641e3c3
,,"427640749",way,28.125,clinic,clinic,Meadows Medical Clinic,,,,,,Mo-Su 09:00-17:00,,,,,,,,,,,,,,"2360",24 Street NW,T6T 0G9,Edmonton,74629683,4,2019/09/18 14:11:32+00,7b91ea4b5d574a53af7ba1aff5da6fbf
,,"427845538",way,21.875,dentist,,Clinique de Sante Dentaire St-Joseph,,,,,,,,,,,,,,,,,,,,"129",Boulevard Saint-Joseph,J8Y 3W7,Gatineau,74671945,4,2019/09/19 12:52:56+00,b0353cf75ce841508cc79194fd3be161
,,"427858316",way,18.75,dentist,dentist,Broadway Dental,,,,,,,,,,,,,,,,,,,,"1133",Broadway Avenue,,,82449715,2,2020/03/20 23:44:38+00,60147eee2bcb497395fa9dda71404d08
,,"427862818",way,18.75,pharmacy,pharmacy,College Avenue Drugs,,,,,,,,,,,,,,,,,,,,"636",College Avenue,,,125062518,4,2022/08/18 13:24:43+00,85707cb4f84c42389d9733ea2416e18d
,,"427922812",way,18.75,dentist,dentist,Aura Dental,,,,,,,,,,,,,,,,,,,,"1709",Winnipeg Street,,,68277571,2,2019/03/19 01:18:25+00,9cf554e040284f5cb3e81910ca7c50c9
,,"427998713",way,21.875,dentist,,Centre Dentaire Dr. Obradovic,,,,,,,,,,,,,,,,,,,,"127",Boulevard Saint-Joseph,J8Y 3W7,Gatineau,74671945,4,2019/09/19 12:52:56+00,9f2b85b8690245e68e0c8a4e1917ae22
,,"428000215",way,21.875,,alternative,Clinique de Santé Michel Morissette,,,,,,,,,,,,,,,,,,,,"118",Boulevard Saint-Joseph,J8Y 3W8,Gatineau,74671945,4,2019/09/19 12:52:56+00,a994bc24775f45e7b45fa89eb8e80bf3
-73.8666481181497,45.4593527382624,"1740599101",node,25,pharmacy,pharmacy,Pharmaprix,,,,,,,,,,,,,,,,,,,,"3790",Boulevard Saint-Charles,H9H 3C3,Kirkland,72804416,3,2019/07/30 10:13:53+00,2e551c248f52482dab501b0c5ddfcfd5
,,"428270959",way,25,dentist,dentist,Sun Dental Group,,,,,,"Mo-Th 08:00-17:00; Fr 08:00-15:00 || off",,,,,,,,,,,,,,"718",3 Avenue S,T1J 0H6,,141956306,3,2023/09/30 15:23:43+00,fb400c375f9940b3852427c8990380d1
-74.2887987319893,45.4801772414208,"1740933118",node,25,pharmacy,pharmacy,Jean Coutu,,,,,,,,,,,yes,,,,,,,,,"464",Chemin de la Grande-Ligne,,Rigaud,116157130,7,2022/01/14 17:39:13+00,479bb4e2c05149cd888d5708691377d5
-79.0833950363734,43.8310489399631,"1741871360",node,12.5,doctors,doctor,Rouge Valley Health Services ACT Team Community Services,,,,,,,,,,,,,,,,,,,,,,,,111653917,2,2021/09/24 15:39:43+00,a0241c58d65e4870aa2cb8e6b350b126
-79.0833370336034,43.8308089660752,"1741873858",node,12.5,doctors,doctor,Bayly Healthcare,,,,,,,,,,,,,,,,,,,,,,,,111653917,2,2021/09/24 15:39:43+00,745984c815ab40a6a3af2e605726bbe3
-122.981025246507,49.1992982551338,"1743204350",node,25,pharmacy,pharmacy,London Drugs,,,,,,"Mo-Sa 09:00-22:00; PH,Su 10:00-20:00",,,,,,yes,,,,,,,,"7280",Marine Way,,,144777012,7,2023/12/05 04:20:24+00,d8df15b64ec542c684f01ff1da89b96a
-73.5977563290673,45.5207141368247,"1743326018",node,25,pharmacy,,Jean-Coutu,Jean-Coutu #262,,,,,,,,,,,yes,,,,,,,,"5201",Avenue du Parc,,Montréal,133634173,6,2023/03/13 17:10:35+00,72a96f9fdf314e1b823027f38506a36c
-73.5895279823599,45.5271748239718,"1743948436",node,12.5,pharmacy,pharmacy,,Uniprix,,,,,,,,,,,,,,,,,,,,,,,133634173,6,2023/03/13 17:10:35+00,578ee9ed3cab4a5a9ab629a67ea762df
,,"429011001",way,15.625,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,,,,,78416809,2,2019/12/14 20:23:31+00,7c849358750a407a8f08dd700f54bacf
,,"429032471",way,21.875,dentist,,Peachland Dental Centre,,,,,,,,,,,,,,,,,,,,"4405",3rd Street,V0H 1X7,Peachland,74439041,2,2019/09/13 13:38:33+00,cd81aa7799b44cc48d3eb672639adb55
,,"429061411",way,21.875,,rehabilitation,Maison Réalité,,,,,,,,,,,,,,,,,,,,"10",Rue Jeanne-d'Arc,J8Y 2H2,Gatineau,74671945,4,2019/09/19 12:52:58+00,b899aa1c324e448aac1862396bae90f5
-60.195000953683,46.1173388429058,"1744933318",node,12.5,doctors,doctor,,,NRCan-CanVec-10.0,,,,,,,,,,,,,,,,,,,,,,76127336,3,2019/10/23 23:54:09+00,1200079270c144c09825d4b333fe7edf
-122.949391021921,49.1935715712476,"1745134458",node,31.25,clinic,clinic,Orchid Medical Clinic,,,general,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,"805",Boyd Street,V3M 5X2,New Westminster,107106787,6,2021/06/28 19:15:31+00,fbb26884fd7f436a9026ea162ed6e8fe
,,"46618462",way,21.875,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,"666",Burnhamthorpe Road,,Etobicoke,71384309,8,2019/06/19 01:42:12+00,b387aea45d2b4e5994214c628be5ea12
-73.2635228270624,45.3115089582315,"1746082481",node,31.25,doctors,doctor,Centre Médi-Soleil,,connaissance locale,"general; gastroenterology",,,,,,,,,yes,,,,,,,,"383",Boulevard du Séminaire Nord,,Saint-Jean-sur-Richelieu,56100842,10,2018/02/05 23:43:06+00,b11cb3d1ea314b54a08b981c69b6071b
-73.2638150202071,45.3116214433721,"1746082492",node,18.75,pharmacy,,,,connaissance locale,,,,,,,,,,,,,,,,,,"383",Boulevard du Séminaire Nord,,Saint-Jean-sur-Richelieu,38872088,5,2016/04/26 00:21:42+00,ec47b9a034934c09860ef85ccac5dcf3
-73.268016952087,45.3313810257324,"1746082561",node,12.5,pharmacy,,,,connaissance locale,,,,,,,,,,yes,,,,,,,,,,,,30026767,3,2015/04/06 21:23:20+00,952aef95529949fa8c1c464110d9cfe3
-73.2682444369391,45.3313287226565,"1746082558",node,25,doctors,,Clinique d'urgence 900,,connaissance locale,,,,,,,,,,yes,,,,,,,,"900",Boulevard du Séminaire Nord,,Saint-Jean-sur-Richelieu,56100842,7,2018/02/05 23:43:06+00,db0a4e8a6d0b42fbad60961eb061d563
-73.2644614325798,45.3187818517961,"1746090516",node,21.875,doctors,doctor,Médi-centre Saint-Jean-sur-Richelieu,,,,,,,,,,,,,,,,,,,,"610",Boulevard du Séminaire Nord,,Saint-Jean-sur-Richelieu,76846297,8,2019/11/09 14:59:41+00,f598bc910a26431d9ada6f559d8abec6
-73.2644583312756,45.3188650840946,"1746090517",node,15.625,pharmacy,pharmacy,Familiprix,,connaissance locale,,,,,,,,,,,,,,,,,,,,,,74816595,5,2019/09/23 15:45:43+00,f3ce207063024f82a0c94bb4fb3790b2
-73.2696392694462,45.3357228515762,"1746181655",node,12.5,doctors,,,,connaissance locale,,,,,,,,,,yes,,,,,,,,,,,,13769794,3,2012/11/06 12:51:42+00,2d4b8c6ce6bb4694a0597f9886448970
-73.3011929439429,45.3581969970983,"1746185495",node,15.625,pharmacy,pharmacy,,Pharmacie Jean-Coutu,,,,,,,,,,yes,,,,,,,,,,,,,86732048,4,2020/06/16 16:43:12+00,25baf77bacfd40fb97b934b4162990f0
-122.966883048015,49.2791940532696,"1746469594",node,18.75,pharmacy,pharmacy,Safeway Pharmacy,,,,,,"Mo-Fr 09:00-20:00; Sa-Su 10:00-18:00",,,,,yes,,,,,,,,,,,,,146341437,5,2024/01/16 23:27:33+00,ce7c0ea69ba84f1ca59e19c4dda74617
