STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
10955,COLLINGWOOD,ON,ONTARIO,ONTARIO,CAN,443000000,-801300000,EST,178.30,6111792,WCO,71270,Climate-Auto,G,1.0,8.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 02:00:00,2023-06-22 17:00:00,1994-02-01 02:00:00,2023-06-22 17:00:00,1994-12-30 00:00:00,2023-06-22 00:00:00,1997-01-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
10965,VALCARTIER,QC,QUEBEC,QUÉBEC,CAN,465400000,-713000000,EST,167.90,7018572,WQG,,Climate-Auto,,,,,,,,1994-02-01 02:00:00,2008-07-22 00:00:00,1994-02-01 02:00:00,1999-09-27 11:00:00,1994-08-18 00:00:00,2008-07-22 00:00:00,,,Y,N,Y
10966,POINTE DE L'ISLET,QC,QUEBEC,QUÉBEC,CAN,480808000,-694259000,EST,7.00,7046059,WQD,71190,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-09-19 14:00:00,2024-07-15 12:30:02,1994-09-19 14:00:00,2024-07-15 12:30:02,1995-11-08 00:00:00,2024-07-15 00:00:00,,,Y,N,N
10975,LAC SAINT-PIERRE,QC,QUEBEC,QUÉBEC,CAN,461100000,-725500000,EST,16.20,701LP0N,WBS,71198,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-15 05:54:00,2024-07-15 12:30:02,1994-02-15 05:54:00,2024-07-15 12:30:02,1995-02-16 00:00:00,2024-07-15 00:00:00,,,Y,N,N
26770,MONKTON,ON,ONTARIO,ONTARIO,CAN,434000000,-810200000,EST,360.00,6145258,,,N/A,G,1.0,8.0,,,,,1994-01-01 00:00:00,1996-08-31 00:00:00,,,1994-07-01 00:00:00,1996-08-31 00:00:00,1994-01-01 00:00:00,1996-08-01 00:00:00,Y,N,N
4176,RAMORE TS,ON,ONTARIO,ONTARIO,CAN,482000000,-802600000,EST,286.50,6076870,,,N/A,,1.0,9.0,,,,,1960-01-01 00:00:00,1966-12-01 00:00:00,,,1960-11-01 00:00:00,1966-08-31 00:00:00,1960-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
4189,ALGONQUIN PARK WEST,ON,ONTARIO,ONTARIO,CAN,452000000,-785100000,EST,426.70,6080193,,,N/A,G,1.0,8.0,,,,,1961-01-01 00:00:00,1972-12-01 00:00:00,,,1961-05-01 00:00:00,1972-11-30 00:00:00,1961-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
4199,MATTAWA,ON,ONTARIO,ONTARIO,CAN,461500000,-784100000,EST,171.30,6085023,,,N/A,,1.0,9.0,,,,,1882-01-01 00:00:00,1899-12-01 00:00:00,,,1882-07-01 00:00:00,1899-09-30 00:00:00,1882-01-01 00:00:00,1899-12-01 00:00:00,Y,N,N
4209,GORE BAY A,ON,ONTARIO,ONTARIO,CAN,455300000,-823400000,EST,193.50,6092925,YZE,,N/A,C,1.0,4.0,,,,,1947-01-01 00:00:00,2006-03-31 00:00:00,1953-01-01 00:00:00,2005-08-29 12:00:00,1947-07-01 00:00:00,2006-03-31 00:00:00,1947-01-01 00:00:00,2006-03-01 00:00:00,Y,N,Y
4212,LITTLE CURRENT,ON,ONTARIO,ONTARIO,CAN,455800000,-815500000,EST,190.50,6094449,,,N/A,G,1.0,8.0,,,,,1986-01-01 00:00:00,1989-12-31 00:00:00,,,1986-06-01 00:00:00,1989-12-31 00:00:00,1986-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
4215,SOUTH BAYMOUTH,ON,ONTARIO,ONTARIO,CAN,453500000,-820100000,EST,181.70,6097915,,,N/A,C,1.0,4.0,,,,,1954-01-01 00:00:00,1993-12-01 00:00:00,,,1954-08-01 00:00:00,1993-09-30 00:00:00,1954-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
4218,PERTH,ON,ONTARIO,ONTARIO,CAN,445300000,-761200000,EST,133.20,610F3Q0,,,N/A,G,1.0,9.0,,,,,1989-01-01 00:00:00,1989-12-01 00:00:00,,,1989-05-01 00:00:00,1989-11-30 00:00:00,1989-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
4222,APPLE HILL,ON,ONTARIO,ONTARIO,CAN,451300000,-744500000,EST,91.40,6100284,,,N/A,,1.0,9.0,,,,,1950-01-01 00:00:00,1961-12-01 00:00:00,,,1950-11-01 00:00:00,1961-11-30 00:00:00,1950-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
5042,STEWARTOWN,ON,ONTARIO,ONTARIO,CAN,433700000,-795600000,EST,259.10,6158025,,,N/A,G,1.0,8.0,,,,,1970-01-01 00:00:00,1976-12-01 00:00:00,,,1970-08-01 00:00:00,1976-03-31 00:00:00,1970-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
5054,TORONTO BALMY BEACH,ON,ONTARIO,ONTARIO,CAN,434000000,-791700000,EST,99.10,6158381,,,N/A,,1.0,9.0,,,,,1953-01-01 00:00:00,1956-07-31 00:00:00,,,1953-01-01 00:00:00,1956-07-31 00:00:00,1953-01-01 00:00:00,1955-12-01 00:00:00,Y,N,N
5059,TORONTO BROADWAY,ON,ONTARIO,ONTARIO,CAN,434300000,-792100000,EST,139.00,61584J2,,,N/A,F,1.0,7.0,,,,,1981-08-01 00:00:00,1988-11-30 00:00:00,,,1981-08-01 00:00:00,1988-11-30 00:00:00,,,Y,N,N
5072,TORONTO EAST YORK,ON,ONTARIO,ONTARIO,CAN,434200000,-792000000,EST,121.90,6158505,,,N/A,,1.0,9.0,,,,,1951-01-01 00:00:00,1957-12-01 00:00:00,,,1951-01-01 00:00:00,1957-06-30 00:00:00,1951-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
49668,LR.SACKVILLE/BEDFORD SNOW,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,444520052,-633931040,AST,59.00,8203171,,,Climate-Staffed,,,,,,,,2011-10-20 00:00:00,2013-04-29 00:00:00,,,2011-10-20 00:00:00,2013-04-29 00:00:00,,,Y,N,N
49988,ALBERTON SNOW,PE,PRINCE EDWARD ISLAND,ÎLE DU PRINCE-ÉDOUARD,CAN,464853090,-640340090,AST,8.50,8300085,,,Climate-Staffed,,,,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,2012-01-15 00:00:00,2019-03-05 00:00:00,,,2012-01-15 00:00:00,2019-03-05 00:00:00,,,Y,N,N
51057,WABUSH A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,525522000,-665153000,AST,551.40,8504176,YWK,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-02-12 21:00:00,2024-07-15 12:30:02,2013-02-12 21:00:00,2024-07-15 12:30:02,2013-02-14 00:00:00,2014-09-17 00:00:00,,,Y,N,Y
26892,QUEBEC/JEAN LESAGE INTL,QC,QUEBEC,QUÉBEC,CAN,464813000,-712254000,EST,60.00,701S001,WQB,71714,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-04 00:00:00,2024-07-15 12:30:02,2005-03-24 11:00:00,2024-07-15 12:30:02,1992-12-04 00:00:00,2024-07-15 00:00:00,1998-01-01 00:00:00,2016-03-01 00:00:00,Y,N,Y
27533,POINT PELEE CS,ON,ONTARIO,ONTARIO,CAN,415655009,-823108002,EST,176.80,613P001,XPT,71303,Climate-Auto,G,1.0,9.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1999-01-01 00:00:00,2024-07-15 12:30:02,2001-07-13 19:00:00,2024-07-15 12:30:02,1999-01-01 00:00:00,2024-07-15 00:00:00,1999-04-01 00:00:00,2006-12-01 00:00:00,Y,N,N
4228,ATHENS,ON,ONTARIO,ONTARIO,CAN,443900000,-755500000,EST,121.90,6100375,,,N/A,F,1.0,7.0,,,,,1969-01-01 00:00:00,1978-12-01 00:00:00,,,1969-06-01 00:00:00,1978-01-31 00:00:00,1969-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
4235,BROCKVILLE,ON,ONTARIO,ONTARIO,CAN,443600000,-754200000,EST,91.40,6100969,,,N/A,F,1.0,7.0,,,,,1871-01-01 00:00:00,1980-12-01 00:00:00,,,1871-10-01 00:00:00,1980-08-31 00:00:00,1871-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
4236,BROCKVILLE PCC,ON,ONTARIO,ONTARIO,CAN,443600000,-754000000,EST,96.00,6100971,,,Climate-Staffed,A,1.0,1.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1965-01-01 00:00:00,2023-01-31 00:00:00,,,1965-08-01 00:00:00,2023-01-31 00:00:00,1965-01-01 00:00:00,2006-12-01 00:00:00,N,Y,N
4237,CALABOGIE,ON,ONTARIO,ONTARIO,CAN,451500000,-764400000,EST,155.40,6101077,,,N/A,,1.0,9.0,,,,,1950-01-01 00:00:00,1956-12-01 00:00:00,,,1950-01-01 00:00:00,1956-03-31 00:00:00,1950-01-01 00:00:00,1956-12-01 00:00:00,Y,N,N
4239,CARLETON PLACE,ON,ONTARIO,ONTARIO,CAN,450900000,-761000000,EST,136.90,6101249,,,N/A,G,1.0,8.0,,,,,1948-01-01 00:00:00,1976-12-01 00:00:00,,,1948-08-01 00:00:00,1976-02-29 00:00:00,1948-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
4241,CARP,ON,ONTARIO,ONTARIO,CAN,451800000,-755900000,EST,114.30,6101260,,,N/A,G,1.0,8.0,,,,,1960-01-01 00:00:00,1975-12-01 00:00:00,,,1960-05-01 00:00:00,1975-03-31 00:00:00,1960-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
4252,COMBERMERE,ON,ONTARIO,ONTARIO,CAN,452200000,-773700000,EST,286.50,6101820,,,Climate-Staffed,A,1.0,1.0,,,,,1956-01-01 00:00:00,2009-12-29 00:00:00,,,1956-01-01 00:00:00,2009-12-29 00:00:00,1956-01-01 00:00:00,2006-12-01 00:00:00,Y,Y,N
4257,CORNWALL CUMBERLAND ST,ON,ONTARIO,ONTARIO,CAN,450300000,-744500000,EST,59.40,6101885,,,N/A,,1.0,9.0,,,,,1960-01-01 00:00:00,1966-12-01 00:00:00,,,1960-05-01 00:00:00,1966-07-31 00:00:00,1960-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
4259,CORNWALL ST LHS,ON,ONTARIO,ONTARIO,CAN,450200000,-744300000,EST,53.30,6101909,,,N/A,,1.0,9.0,,,,,1958-01-01 00:00:00,1963-12-01 00:00:00,,,1958-01-01 00:00:00,1963-11-30 00:00:00,1958-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
5085,TORONTO ISLAND A,ON,ONTARIO,ONTARIO,CAN,433743000,-792342000,EST,76.50,6158665,,71265,N/A,C,1.0,4.0,,,,,1957-01-01 00:00:00,2006-03-31 00:00:00,1957-02-06 08:00:00,2006-03-27 15:00:00,1957-05-01 00:00:00,2006-03-31 00:00:00,1957-01-01 00:00:00,2006-03-01 00:00:00,Y,N,Y
5100,TORONTO MET RES STN,ON,ONTARIO,ONTARIO,CAN,434800000,-793300000,EST,193.50,6158740,,,N/A,D,1.0,5.0,,,,,1965-01-01 00:00:00,1988-12-01 00:00:00,,,1965-05-01 00:00:00,1988-06-30 00:00:00,1965-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
5106,TORONTO NEWTON,ON,ONTARIO,ONTARIO,CAN,434800000,-792500000,EST,198.10,6158752,,,N/A,G,1.0,8.0,,,,,1971-01-01 00:00:00,1975-12-01 00:00:00,,,1971-11-01 00:00:00,1975-03-31 00:00:00,1971-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
5108,TORONTO NORTHCLIFFE,ON,ONTARIO,ONTARIO,CAN,434100000,-792700000,EST,167.60,6158762,,,N/A,F,1.0,7.0,,,,,1957-01-01 00:00:00,1981-12-01 00:00:00,,,1957-10-01 00:00:00,1981-03-31 00:00:00,1957-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
5121,TORONTO WESTWOOD,ON,ONTARIO,ONTARIO,CAN,434300000,-793800000,EST,167.60,6158792,,,N/A,G,1.0,8.0,,,,,1967-01-01 00:00:00,1972-12-01 00:00:00,,,1967-05-01 00:00:00,1972-06-30 00:00:00,1967-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
5130,TRENTON MOE,ON,ONTARIO,ONTARIO,CAN,440700000,-773400000,EST,76.20,6158888,,,N/A,F,1.0,7.0,,,,,1960-01-01 00:00:00,1978-12-01 00:00:00,,,1960-09-01 00:00:00,1978-10-31 00:00:00,1960-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
5943,LA TUQUE S,QC,QUEBEC,QUÉBEC,CAN,472400000,-724700000,EST,167.60,707DBDD,,,N/A,G,1.0,9.0,,,,,1973-01-01 00:00:00,1990-12-01 00:00:00,,,1973-06-01 00:00:00,1990-09-30 00:00:00,1973-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
5965,PARENT S,QC,QUEBEC,QUÉBEC,CAN,475500000,-743700000,EST,410.00,7075799,,,N/A,F,1.0,7.0,,,,,1982-01-01 00:00:00,2004-04-30 00:00:00,,,1982-06-01 00:00:00,2004-04-30 00:00:00,1982-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
5966,PARENT,QC,QUEBEC,QUÉBEC,CAN,475520008,-743727007,EST,444.70,7075800,WPK,71726,Climate-Auto,F,1.0,7.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1943-01-01 00:00:00,2024-07-15 12:30:02,1953-01-01 07:00:00,2024-07-15 12:30:02,1943-07-01 00:00:00,2024-07-15 00:00:00,1943-01-01 00:00:00,1978-12-01 00:00:00,Y,N,Y
5967,PARENT,QC,QUEBEC,QUÉBEC,CAN,475300000,-744100000,EST,627.90,7075801,,,N/A,,1.0,9.0,,,,,1960-01-01 00:00:00,1964-12-01 00:00:00,,,1960-08-01 00:00:00,1964-03-31 00:00:00,1960-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
5969,ST MICHEL DES SAINTS,QC,QUEBEC,QUÉBEC,CAN,464100000,-735500000,EST,350.50,7077570,,,Climate-Staffed,C,1.0,4.0,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1966-01-01 00:00:00,2024-05-31 00:00:00,,,1966-11-01 00:00:00,2024-05-31 00:00:00,1966-01-01 00:00:00,2018-02-01 00:00:00,Y,N,N
5972,LATULIPE,QC,QUEBEC,QUÉBEC,CAN,472600000,-790100000,EST,274.30,708DBCE,,,N/A,D,1.0,5.0,,,,,1971-01-01 00:00:00,2004-04-30 00:00:00,,,1971-01-01 00:00:00,2004-04-30 00:00:00,1971-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
5975,BARRAGE CABONGA,QC,QUEBEC,QUÉBEC,CAN,471900000,-762800000,EST,365.80,7080449,,,N/A,,1.0,9.0,,,,,1929-01-01 00:00:00,1969-12-01 00:00:00,,,1929-08-01 00:00:00,1969-11-30 00:00:00,1929-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
27535,KIRKLAND LAKE CS,ON,ONTARIO,ONTARIO,CAN,480900000,-800000000,EST,324.00,6074211,XKI,71301,Climate-Auto,G,1.0,8.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1997-06-01 00:00:00,2022-08-25 19:00:00,2001-12-05 00:00:00,2022-08-25 19:00:00,1997-06-01 00:00:00,2022-08-25 00:00:00,1997-06-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
29516,BORDEN AWOS,ON,ONTARIO,ONTARIO,CAN,441620000,-795442000,EST,222.50,611B002,YBN,71534,Aviation-Auto,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2000-02-09 00:00:00,2022-01-10 05:00:00,2005-05-12 15:00:00,2022-01-10 05:00:00,2000-02-09 00:00:00,2022-01-10 00:00:00,,,Y,N,N
30171,SHERBROOKE A,QC,QUEBEC,QUÉBEC,CAN,452600000,-714100000,EST,241.40,7028126,GSC,,Aviation-Auto,,,,,,,,2004-04-07 04:00:00,2010-08-17 00:00:00,2004-04-07 04:00:00,2009-10-22 13:00:00,2005-01-01 00:00:00,2010-08-17 00:00:00,2005-01-01 00:00:00,2005-12-01 00:00:00,Y,N,Y
30242,MOOSONEE AWOS,ON,ONTARIO,ONTARIO,CAN,511700000,-803600000,EST,9.10,6075431,YMO,71836,Aviation-Auto,,,,,,,,2006-01-01 00:00:00,2010-09-23 13:00:00,2006-01-01 02:00:00,2010-09-23 13:00:00,2006-01-01 00:00:00,2010-09-23 00:00:00,,,Y,N,Y
4280,GLOUCESTER DESJARDINS,ON,ONTARIO,ONTARIO,CAN,452000000,-753000000,EST,76.20,6102839,,,N/A,G,1.0,9.0,,,,,1975-01-01 00:00:00,1977-12-01 00:00:00,,,1975-06-01 00:00:00,1977-09-30 00:00:00,1975-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
4283,GLOUCESTER TINKER,ON,ONTARIO,ONTARIO,CAN,452100000,-752800000,EST,76.20,6102842,,,N/A,G,1.0,9.0,,,,,1975-01-01 00:00:00,1976-12-01 00:00:00,,,1975-08-01 00:00:00,1976-07-31 00:00:00,1975-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
4292,KILLALOE O'GRADY,ON,ONTARIO,ONTARIO,CAN,453000000,-772900000,EST,395.90,61041BE,,,N/A,G,1.0,8.0,,,,,1977-01-01 00:00:00,1979-12-01 00:00:00,,,1977-12-01 00:00:00,1979-08-31 00:00:00,1977-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
4296,KINGSTON BEVERLEY ST,ON,ONTARIO,ONTARIO,CAN,441300000,-763000000,EST,83.80,6104147,,,N/A,,1.0,9.0,,,,,1960-01-01 00:00:00,1966-12-01 00:00:00,,,1960-03-01 00:00:00,1966-05-31 00:00:00,1960-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
4297,KINGSTON MARINE,ON,ONTARIO,ONTARIO,CAN,441400000,-762700000,EST,106.70,6104153,,,N/A,,1.0,9.0,,,,,1939-01-01 00:00:00,1967-12-01 00:00:00,,,1939-04-01 00:00:00,1967-10-31 00:00:00,1939-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
4300,KINGSTON PUMPING STATION,ON,ONTARIO,ONTARIO,CAN,441438052,-762850040,EST,76.50,6104175,,,Climate-Staffed,C,1.0,4.0,,,,,1960-01-01 00:00:00,2007-11-30 00:00:00,,,1960-08-01 00:00:00,2007-11-30 00:00:00,1960-01-01 00:00:00,2006-12-01 00:00:00,N,Y,N
4301,KINGSTON QUEENS U,ON,ONTARIO,ONTARIO,CAN,441500000,-763000000,EST,103.60,6104185,,,N/A,,1.0,9.0,,,,,1872-01-01 00:00:00,1957-12-01 00:00:00,,,1872-02-01 00:00:00,1957-03-31 00:00:00,1872-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
4314,MANOTICK,ON,ONTARIO,ONTARIO,CAN,451400000,-754200000,EST,83.80,6104932,,,N/A,F,1.0,7.0,,,,,1975-01-01 00:00:00,1986-12-01 00:00:00,,,1975-10-01 00:00:00,1986-08-31 00:00:00,1975-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
4315,MATAWATCHAN,ON,ONTARIO,ONTARIO,CAN,450800000,-770700000,EST,299.90,6105010,,,N/A,G,1.0,8.0,,,,,1983-01-01 00:00:00,1988-12-01 00:00:00,,,1983-09-01 00:00:00,1988-02-29 00:00:00,1983-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
4325,NORTH GOWER,ON,ONTARIO,ONTARIO,CAN,450800000,-754300000,EST,93.00,6105709,,,N/A,,1.0,9.0,,,,,1902-01-01 00:00:00,1925-12-31 00:00:00,,,1902-12-01 00:00:00,1925-12-31 00:00:00,1902-01-01 00:00:00,1925-12-01 00:00:00,Y,N,N
5137,UNIONVILLE,ON,ONTARIO,ONTARIO,CAN,435600000,-792000000,EST,236.20,6159058,,,N/A,G,1.0,8.0,,,,,1960-01-01 00:00:00,1974-12-31 00:00:00,,,1960-12-01 00:00:00,1974-12-31 00:00:00,1960-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
5140,UXBRIDGE 2,ON,ONTARIO,ONTARIO,CAN,440700000,-790600000,EST,270.10,6159124,,,N/A,F,1.0,7.0,,,,,1948-01-01 00:00:00,1977-12-01 00:00:00,,,1948-04-01 00:00:00,1977-06-30 00:00:00,1948-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
5147,WILCOX LAKE,ON,ONTARIO,ONTARIO,CAN,435700000,-792600000,EST,289.60,6159510,,,N/A,F,1.0,7.0,,,,,1960-01-01 00:00:00,1979-12-01 00:00:00,,,1960-07-01 00:00:00,1979-03-31 00:00:00,1960-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
5157,BOBCAYGEON,ON,ONTARIO,ONTARIO,CAN,443500000,-783100000,EST,248.10,6160822,,,N/A,G,1.0,8.0,,,,,1981-01-01 00:00:00,1985-12-01 00:00:00,,,1981-06-01 00:00:00,1985-08-31 00:00:00,1981-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
5161,COE HILL,ON,ONTARIO,ONTARIO,CAN,445300000,-775000000,EST,321.00,6161739,,,N/A,,1.0,9.0,,,,,1948-01-01 00:00:00,1957-12-01 00:00:00,,,1948-04-01 00:00:00,1957-09-30 00:00:00,1948-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
5166,GILMOUR,ON,ONTARIO,ONTARIO,CAN,445100000,-773600000,EST,309.70,6162787,,,N/A,,1.0,9.0,,,,,1948-01-01 00:00:00,1957-07-31 00:00:00,,,1948-06-01 00:00:00,1957-07-31 00:00:00,1948-01-01 00:00:00,1956-12-01 00:00:00,Y,N,N
5169,HALIBURTON 2,ON,ONTARIO,ONTARIO,CAN,450300000,-782900000,EST,320.00,6163170,,,N/A,,1.0,9.0,,,,,1949-01-01 00:00:00,1955-12-31 00:00:00,,,1949-05-01 00:00:00,1955-12-31 00:00:00,1949-01-01 00:00:00,1955-12-01 00:00:00,Y,N,N
5172,JERMYN,ON,ONTARIO,ONTARIO,CAN,441900000,-781000000,EST,,6163872,,,N/A,,1.0,9.0,,,,,1895-01-01 00:00:00,1905-12-01 00:00:00,,,1895-08-01 00:00:00,1905-08-31 00:00:00,1895-01-01 00:00:00,1905-12-01 00:00:00,Y,N,N
5185,PETERBOROUGH,ON,ONTARIO,ONTARIO,CAN,441700000,-781900000,EST,193.50,6166416,,,N/A,,1.0,9.0,,,,,1866-01-01 00:00:00,1970-12-31 00:00:00,,,1866-04-01 00:00:00,1970-12-31 00:00:00,1866-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
7169,MCNABS ISLAND (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,443600000,-633200000,AST,15.40,8203478,XMI,,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1999-10-13 18:00:00,2024-07-15 12:30:02,1999-10-13 18:00:00,2024-07-15 12:30:02,2005-11-01 00:00:00,2024-07-15 00:00:00,,,Y,N,N
7559,ALERT A,NU,NUNAVUT,NUNAVUT,CAN,823100000,-621700000,AST,30.50,2400302,YLT,,Aviation-Auto,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1988-04-01 05:00:00,2024-07-15 12:30:02,1988-04-01 05:00:00,2024-07-15 12:30:02,,,,,N,N,Y
8990,CARIBOU POINT (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,454600000,-624100000,AST,2.40,8200774,WBK,71415,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-04-01 00:00:00,2024-07-15 12:30:02,1994-02-01 02:46:00,2024-07-15 12:30:02,1993-04-01 00:00:00,2024-07-15 00:00:00,2004-11-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
9833,FOURCHU HEAD (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,454300000,-601400000,AST,10.00,820J8C7,,,N/A,,,,,,,,1993-02-19 00:00:00,1997-01-28 17:48:00,1994-02-01 02:48:00,1997-01-28 17:48:00,1993-02-19 00:00:00,1997-01-28 00:00:00,,,Y,N,N
10661,NORTHEAST MARGAREE (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,462206090,-605833080,AST,54.00,8204154,WNS,73027,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 02:18:00,2024-07-15 12:30:02,1994-02-01 02:18:00,2024-07-15 12:30:02,2017-05-09 00:00:00,2024-07-15 00:00:00,,,Y,N,Y
10808,MIRAMICHI RCS,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,470034000,-652754000,AST,33.00,8100989,ACQ,71744,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 03:00:00,2024-07-15 12:30:02,1994-02-01 03:00:00,2024-07-15 12:30:02,2005-09-01 00:00:00,2024-07-15 00:00:00,2005-09-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
41737,RIGAUD 2,QC,QUEBEC,QUÉBEC,CAN,452857000,-741733000,EST,30.20,7016472,MRI,,Climate-Auto,,,,,,,,2003-10-07 15:00:00,2006-08-01 19:00:00,2003-10-07 15:00:00,2006-08-01 19:00:00,2003-11-10 00:00:00,2006-08-01 00:00:00,,,Y,N,N
4344,OTTAWA ROCKCLIFFE A,ON,ONTARIO,ONTARIO,CAN,452700000,-753800000,EST,54.30,6106100,,,N/A,,1.0,9.0,,,,,1942-01-01 00:00:00,1964-12-01 00:00:00,1953-01-01 00:00:00,1964-03-31 23:00:00,1942-04-01 00:00:00,1964-03-31 00:00:00,1942-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
4353,PETAWAWA NAT FORESTRY,ON,ONTARIO,ONTARIO,CAN,455900000,-772600000,EST,183.00,6106400,,,N/A,C,1.0,4.0,,,,,1931-01-01 00:00:00,1999-03-31 00:00:00,,,1931-05-01 00:00:00,1999-03-31 00:00:00,1931-01-01 00:00:00,1996-07-01 00:00:00,Y,N,N
